feature_num_1,feature_num_2,feature_num_3,feature_num_4,feature_num_5,feature_int_1,feature_int_2,feature_int_3,feature_cat_1,feature_cat_2
74.8073179429532,31.322741360598716,0.8800895398084251,-2.1509897219705127,0.5998360166379169,61,0,20,Category_B,Type_X
81.17697880901376,70.36429449575209,0.19569395564979417,-0.6345595668688624,3.744061842749602,41,1,20,Category_C,Type_X
65.64786073315027,47.84627616931798,0.03417040410240206,-1.3482448617948428,2.3765121145001116,20,1,40,Category_A,Type_Y
12.809574636620003,56.27771838735582,0.4122526701275558,6.2224566861477015,0.4783621952556191,98,1,10,Category_B,Type_Y
33.82675059944984,42.5502342180763,0.5577812422243665,9.073983940238108,4.046912895989774,46,0,50,Category_D,Type_X
92.80836403260497,63.84567240840143,0.06379665193841424,-3.4544739803345204,1.1331777543013082,30,0,20,Category_B,Type_Y
22.461561184385193,56.09141028273001,1.6872229182430738,-0.49944198475846413,2.888783950775927,93,1,20,Category_B,Type_Y
37.21670238375133,37.78770115103595,0.42171254199107905,4.118525333864714,3.77039024031273,39,1,10,Category_A,Type_X
43.2076882944196,32.52197000052067,2.449146681708973,7.90763244069462,0.7690549157946848,40,0,40,Category_A,Type_Y
43.940498969445215,28.09546347186166,0.16772079795340042,-0.12598606307958704,1.7706019510822377,51,0,30,Category_A,Type_X
61.29395824945255,52.81912664649135,0.058620024111532595,-7.8221298354654545,0.6658049864663828,2,1,20,Category_B,Type_X
94.30758377447076,58.587071176696035,0.6583904631229797,-2.626572329973569,2.534768374643527,90,0,40,Category_B,Type_Y
24.069271183250496,59.764485181691626,0.20964671579151548,1.0072377088022595,1.0944753804001102,65,0,40,Category_D,Type_X
12.150137630091805,48.230283580889335,2.7709784287044026,-1.649507880679348,2.612538147415089,28,1,50,Category_A,Type_X
19.747048985993732,32.64505316503454,0.010356845907493854,-6.268885464238599,4.594025540650846,51,0,20,Category_D,Type_Y
88.69249002092695,39.768878029643254,0.5320827559420844,-9.260210093135651,1.7284617165955327,8,1,40,Category_C,Type_X
64.5810812655206,67.28522958442889,2.6138466062258665,3.748173321597898,0.9107745790621409,31,0,50,Category_D,Type_Y
28.590678923916013,42.73057153099878,0.48518745303919814,9.85474381554285,0.926049234641595,39,1,40,Category_A,Type_X
81.59469389686173,52.151264460222144,0.09773332190379061,8.384132677932342,0.051972957124269484,60,1,50,Category_C,Type_Y
86.1369996363436,33.86524274637669,0.3608191519784235,3.6654182172162706,0.49027230397728927,83,0,50,Category_B,Type_X
84.6514338690278,55.04874568188552,0.6891758643542253,6.830596170328583,2.541040188766989,77,0,50,Category_B,Type_X
91.89265336395545,43.134731574813834,0.20475330250331916,-4.885447630656136,2.637631108669428,16,0,40,Category_C,Type_X
25.224102017336158,65.70069070663645,0.628411875929132,2.448688721568928,0.47971281409675814,23,1,30,Category_A,Type_X
75.50419287462783,61.6033655931022,1.8099837010553315,-8.787915692020691,1.178891532490138,11,0,10,Category_D,Type_Y
46.053949727414,42.5644108013765,2.060564599141644,4.143678546249154,0.8275659954680822,88,1,50,Category_B,Type_X
84.19985528900615,48.10003958978505,0.050515423019241806,9.397446780485371,1.9929229470844594,54,1,20,Category_C,Type_X
72.84906771616131,41.73325639939057,0.17542939208358077,7.215946144357183,9.103097710512865,74,0,10,Category_D,Type_Y
77.64474464997247,28.708502051824855,0.3219838914883128,0.6888174954327475,2.030878743584686,69,1,30,Category_D,Type_X
65.61618376810715,37.13836355679175,0.903537034344639,5.774804386255532,0.5116177808173568,12,1,10,Category_B,Type_Y
17.742876946970686,52.9732599158123,0.44784262243552825,8.877976198963292,0.9245764593709846,36,1,10,Category_A,Type_X
54.502691889693835,54.87889247344373,1.8581615718102287,-5.679648441215692,4.063026962552152,57,0,30,Category_A,Type_X
98.46697395245081,52.22821855388958,1.2611495769800687,5.865170259547561,0.2444665169623447,26,0,20,Category_C,Type_Y
93.73880664971189,45.47400419062046,0.10586733641811542,-4.603060840622932,0.540609719886673,92,0,50,Category_C,Type_X
4.317373579701167,63.99599908581478,0.9796499553555476,7.53894843879333,2.033917897986675,80,0,40,Category_A,Type_Y
16.481481572943714,50.95312856841406,0.1199245305359537,-8.032909886197091,3.648555198507844,66,0,20,Category_C,Type_X
13.172877345456191,60.54880742143921,0.2944189404554572,-6.435631622603171,1.8385328736196644,90,0,20,Category_A,Type_X
72.59799099852955,23.393373016962222,0.19585751618023406,4.412329269436036,0.5451496607055275,4,0,50,Category_B,Type_Y
81.77853298569451,-8.836003774275135,0.19002549510847822,-6.50444992273502,1.7100717031914952,93,0,20,Category_D,Type_Y
21.35113663106719,54.256820417571205,0.9581432696614979,-6.838913961939113,1.5133001059699516,16,1,20,Category_C,Type_Y
50.5852692951829,28.62851519417766,0.829207305000134,1.1093375479774394,1.4202341707881594,22,1,10,Category_B,Type_X
84.07030280112,46.81322445930416,0.19361891566085948,6.699744754181417,0.9074891426267672,64,0,10,Category_A,Type_X
73.28015447662506,45.46854438463092,4.622601779088789,-4.630651494507418,1.0544236435186265,70,1,30,Category_C,Type_X
54.223720549184826,73.81100903623306,0.5478989802458363,6.8227636541097,0.403531849807865,92,1,30,Category_B,Type_Y
59.03476904587729,55.999948294154095,0.10210950387790918,6.159067930919491,11.943703371584082,11,0,30,Category_C,Type_Y
50.83605469162799,52.487885401980094,0.12848019082867276,1.582108019186709,1.1699949594958614,42,0,40,Category_B,Type_Y
29.754845131882057,62.55486731950511,0.876814555504848,2.931255073745403,1.7306763416692246,85,0,50,Category_A,Type_Y
56.50219928590161,55.52746380258558,3.8665432376019173,-9.191176267761836,0.8041968379646943,90,0,40,Category_D,Type_X
68.88853020500906,43.134845105173504,0.8485178413729331,-2.657288833925735,2.3287003665895676,39,0,40,Category_B,Type_Y
87.33229158608077,66.0721389538184,2.9767432441317068,-4.732101377632949,0.27295920107910027,47,0,30,Category_A,Type_X
63.629135397924806,33.35374808167589,0.5872259534945936,-6.999922785450552,0.17453926723598234,22,0,50,Category_C,Type_X
76.1121537043158,54.848707813003436,0.5724193360493821,-2.206813416860369,0.9699880691321076,30,1,40,Category_D,Type_X
16.0071634954573,26.786453087955334,0.6931618993000299,-2.9019160730513427,7.79946604137028,30,0,10,Category_D,Type_X
46.15574744197899,53.05915786273992,1.1954276125470162,4.57783356259454,3.347858322041059,33,1,40,Category_C,Type_X
0.9331619827093296,52.894844626593944,0.45825842135854,1.9619268095350666,0.4455497216173138,30,1,10,Category_D,Type_X
24.667886452162303,75.14682442871994,1.9942627491601992,8.262001376040388,1.6754594228601682,37,0,40,Category_C,Type_Y
72.64617151130048,26.52539159837331,0.029718641326320953,-7.0918483388832225,0.5294113882357188,53,0,50,Category_C,Type_X
99.18099513493634,40.98669236219281,0.5793975035760222,-8.80502789352948,1.5317589068774653,30,1,10,Category_A,Type_Y
9.917809958721591,62.340236398612156,0.7153761229384187,0.6921557498225734,1.6559814864920857,26,0,10,Category_C,Type_X
40.14943158612883,55.02975884595962,0.934027701681426,-9.979457227784298,2.5256011684349855,6,1,30,Category_A,Type_X
80.00709686991596,52.70457577006255,0.3230632180018082,5.754378862699312,0.2089492880940625,54,1,10,Category_B,Type_Y
20.403563462889885,35.65796445562191,0.5577075589881292,0.11945777370018895,0.2820733913598521,56,1,40,Category_B,Type_Y
55.50849493022862,41.13772477862857,0.6626912084957406,-0.2386884788421284,0.9272143059270407,4,1,40,Category_C,Type_X
73.30712960296748,68.67561512334885,1.1612645217523958,-2.7500804255165123,0.3561428602944864,79,1,30,Category_A,Type_X
61.5985450260179,49.22736209369108,1.485205429185174,-2.500523277024749,0.3296505681317951,36,0,20,Category_B,Type_Y
18.802473461541613,55.6303954421671,1.3387519363632883,-1.377326434986884,1.31239981248184,63,1,10,Category_A,Type_Y
35.538456868573945,48.272175068352816,0.4179168891996308,-9.679353111479397,0.4001020799943058,3,1,10,Category_B,Type_Y
78.37917844853972,32.25371727125352,7.506543626603944,-8.329084255675907,9.560661224254385,57,0,10,Category_C,Type_Y
55.42265141320166,64.00715639112495,1.8882614167008225,0.10096040022474106,0.5867444006462966,80,1,40,Category_B,Type_Y
0.5229613542912737,57.548485767987444,0.3011366786137878,-6.9975546956039185,0.763202346569136,16,0,50,Category_C,Type_X
76.09907600280938,84.58455256050783,0.21704444582041083,5.575252166939963,1.3465429637943456,40,0,50,Category_C,Type_X
3.531135494023907,34.766279305241824,0.3769086292628736,-4.510296519909485,0.2213621167336253,53,1,50,Category_B,Type_Y
74.57337827312321,62.33859381800721,0.6021094839175424,-8.04200725301352,1.6628026334931783,91,0,30,Category_C,Type_Y
20.24805601652374,30.32684050944498,1.9024634244625371,-5.295801481931004,1.4070110755277916,6,1,30,Category_A,Type_Y
95.80734801193802,52.360198515096165,1.5067110488708042,-2.8580353968842376,0.7051776547385531,21,1,40,Category_A,Type_Y
36.79407513020845,64.64759883594746,1.905462174431267,-9.293667828102327,1.3151191995881812,77,1,50,Category_A,Type_Y
32.69316163380791,18.917973258552696,0.31739532443025636,-7.16648951227342,1.5346195694399514,9,1,20,Category_D,Type_X
14.888805033244468,46.92601288637588,0.9000759608215434,-3.523064910449607,4.200446009125872,63,1,10,Category_B,Type_X
30.560421549021488,41.551853989360694,0.33302686592146613,-3.790390523804719,12.185679709259258,43,0,50,Category_B,Type_Y
87.66507618282006,39.470640525573174,0.11543684592268473,6.007733931196782,0.34593617452381153,72,0,20,Category_D,Type_X
99.63343376272474,55.77818978389031,1.1526390317607933,6.865109506253063,0.2732556678058936,28,1,10,Category_B,Type_X
36.83095305068483,66.81028559633893,0.1543145029735491,-6.1316280171290005,1.1082138901072682,45,1,10,Category_A,Type_Y
44.861063095454256,48.00081927156267,1.1017103678828275,-7.521202321743052,0.1250653997275902,58,1,30,Category_D,Type_X
72.2070938202737,53.0822964134003,1.0440227020066093,2.6832496864283666,1.9144210091495606,83,1,20,Category_D,Type_X
88.61957804650746,51.714631295888715,1.6620396647111055,6.09247111390863,1.1197223615155554,29,0,50,Category_A,Type_Y
59.304433418678414,50.02705259534621,0.15030512212909344,9.274461944482631,1.4438116551780622,95,1,50,Category_B,Type_Y
39.15256981778293,33.659860434318404,1.5300730429431706,-9.864074305069714,0.738176786386175,54,1,40,Category_C,Type_Y
41.262184084862376,66.6266690258434,7.231445874646453,-1.7264377314639106,1.2904819664104115,57,0,20,Category_C,Type_X
69.56181464968068,54.42793052238254,1.9040939034637665,4.679756681887712,1.6035815199918166,33,0,10,Category_B,Type_Y
0.32182636042786816,55.923222350038664,1.3935690630265634,6.57118597748709,1.2214313462404611,70,0,30,Category_C,Type_Y
61.95893374598407,37.902355564616265,1.085198718276954,-8.754281026338045,0.26051401588300827,64,0,40,Category_D,Type_Y
35.54930104413574,43.11169403016139,0.5478034275767764,3.6122903892825455,1.187684754072147,4,0,30,Category_C,Type_X
79.41973312770843,47.35798703433832,1.3111875116076845,-4.2212256520206,6.385084260625625,16,1,10,Category_B,Type_Y
9.299063982313216,26.98812959826723,1.287999676259097,-8.508060813337492,1.2723836848663128,3,1,10,Category_B,Type_X
58.82022669483905,24.679485122034826,0.9983099070848755,-0.21794836490665404,1.1468919285818229,89,1,30,Category_B,Type_X
48.09728898861238,40.988781040421486,1.5910008165508653,-6.83693313591708,4.759000455683086,63,1,40,Category_D,Type_Y
64.23255259052274,57.83781149663585,0.595592046963563,4.740150361233695,0.4744421634779914,81,0,10,Category_B,Type_X
6.485359448296835,40.202939151050884,0.12925792221467455,4.82523599398907,2.4343447896175516,22,0,50,Category_C,Type_X
57.99837874281313,34.7179220361393,0.8188639926747087,6.841355299750191,0.5885123581763938,82,0,50,Category_B,Type_Y
56.14845879595237,37.779715201434946,0.3079440042595565,-2.4486262970449557,2.964129339662987,96,0,50,Category_B,Type_X
56.06600944161709,43.16986365282031,0.48521164296756814,-9.733804055387127,2.221201252939844,18,0,40,Category_B,Type_X
60.34876665964548,44.69211555769844,0.017568327224647632,-4.8052812325104055,0.6621396038511527,57,1,40,Category_D,Type_X
67.64679372263622,82.48282178309836,0.48254690896242497,-0.6437660094944615,0.7664689223795962,90,1,20,Category_D,Type_X
80.49889996807697,65.81930942730978,1.6544410636088438,3.880225588321009,2.6586315656570982,25,1,20,Category_D,Type_X
26.982072012821433,65.37161168422593,0.7824645603786257,-2.359188286265173,0.1563824137536943,28,0,50,Category_D,Type_X
82.5049410180062,67.52870546410072,0.009848868203987518,0.720967921342762,0.6427952016599489,40,1,30,Category_A,Type_Y
49.82556822634536,35.01768695998926,0.6345836370524963,0.4852717491143377,1.8597042758841933,23,1,30,Category_A,Type_X
7.705827913433117,31.664530775191412,0.34453697609030376,-6.700353012833668,0.7348368542642845,8,1,50,Category_C,Type_X
5.85509292439792,33.39694562698915,0.6492272479715018,2.460990001600255,1.1443804286535542,13,0,20,Category_B,Type_Y
33.42383186960608,70.01759200006757,0.5186775722015479,-1.2149654358920436,0.1298791409878315,44,0,40,Category_D,Type_Y
78.48969771114676,41.792123166762636,2.687942025746204,6.15837403304986,0.4255052061516429,47,0,30,Category_D,Type_Y
70.76809347409157,31.229657266410698,0.04204910019303022,3.812224162577998,1.972797669579819,10,1,40,Category_B,Type_X
78.86149646724064,43.53505699670281,1.1507101527885715,-7.770616276048907,0.4718909411101329,41,1,50,Category_B,Type_Y
51.72690564416094,46.42091702428059,1.9039874876388674,-0.22483179926862995,0.27186226739064195,67,0,40,Category_A,Type_Y
44.01989979554906,54.026199105418435,3.200019347248028,4.049887169883748,2.891017548193096,74,1,30,Category_B,Type_Y
14.745252670628394,53.76426531068064,0.19557243503780875,-8.259765483853148,1.6747837526880034,49,1,20,Category_A,Type_Y
32.81927536093116,37.57729154189738,0.7578026193933376,5.849940651132631,0.33670996646683543,64,1,30,Category_B,Type_X
43.40193661738753,60.284845887705664,0.044568145629255346,-5.559909707112012,1.148554097099929,15,1,10,Category_B,Type_X
8.860042967961723,40.412096993747625,0.6915155612850912,0.06169590947379433,0.3478625687040266,88,0,40,Category_D,Type_Y
22.061195271121125,47.65585494942435,0.13405506061865505,8.811225749452724,0.8585940467596092,61,1,40,Category_D,Type_Y
59.82252940637388,60.301611057550325,1.819521336562656,1.4266846964456796,1.1924239754745025,74,0,40,Category_A,Type_Y
73.56631142391899,40.37267894083488,0.12089161521824782,-1.5189109659210516,0.4455274582901339,52,0,50,Category_B,Type_X
99.83475113929497,41.45972864628294,0.7200834470526851,-9.864101452017147,2.100830900808,85,1,50,Category_D,Type_Y
93.31133313435576,58.87502074539697,0.7362552632578944,-7.331727544518438,2.4530979675283837,46,0,30,Category_A,Type_X
64.25651995351916,37.13400235092471,3.5631458126876785,1.5732777019597517,1.3015625769050763,59,0,20,Category_D,Type_X
42.1248053294072,44.22811964593894,1.0641549042088703,-0.1234991869252351,1.5128301249560587,48,1,10,Category_C,Type_X
63.617736470823274,58.33613267064339,0.3394530852469202,-2.723416487063373,0.2339076643323087,39,0,20,Category_A,Type_Y
78.56516180802319,80.81138662153963,0.27548912275392695,8.464317707882348,3.904724486789816,42,1,20,Category_C,Type_X
11.833619092338733,59.081067571441196,0.13725053509189022,-3.350349251481184,0.91272103925786,51,1,10,Category_B,Type_Y
40.99048896962883,57.08959644485017,1.4126988066617394,0.7430151288821314,0.39248523310673816,50,1,50,Category_A,Type_Y
83.98022856356172,57.96202375509094,1.173626791570404,1.374268190482601,1.1570062064474005,92,1,40,Category_C,Type_X
38.3832951933044,33.902145888994255,0.941293531294509,0.5493678012784535,2.1074316791081698,66,1,50,Category_B,Type_Y
57.18722712271865,51.73395108019862,0.041697839366637596,-0.4482921691980142,1.6692085084660748,41,0,40,Category_A,Type_X
58.77693608621982,49.553502674953975,1.4389733156988096,-3.2587252797618387,0.33800642838534184,58,0,40,Category_B,Type_Y
18.447625313363936,54.82376810559134,1.0269083115671243,8.175272660792391,2.133231336454327,4,0,50,Category_C,Type_X
36.22354416522884,51.74762078713806,3.3211540985869235,-0.9839347648171053,0.9411440382221019,49,0,20,Category_A,Type_X
33.451128874193216,55.69549516125669,0.8847972244133954,0.568977346921514,1.6507078276590275,3,1,40,Category_B,Type_X
2.6196708532064794,45.327992076511975,0.36233652141100386,3.1295596766048455,0.44863237049064114,32,0,50,Category_B,Type_Y
2.4191763891355245,50.87913376057689,0.4804913167870933,-8.646879151369307,2.8459917173523026,47,0,20,Category_D,Type_Y
83.16970436757735,31.58257150914512,0.1933914490405831,5.625762829264904,1.2004728565044378,62,1,10,Category_C,Type_X
27.30708099728124,45.201390829956296,1.28342800922914,0.25014620172071034,3.2832156201368514,98,1,40,Category_A,Type_X
51.80787662388154,70.86250322264965,1.2300487116350043,3.143538716899336,0.21548410974134316,16,0,20,Category_A,Type_Y
29.872557358877305,54.78212509442384,0.22395640093406388,5.440241308273828,0.24624726154652726,68,1,40,Category_B,Type_Y
94.06792451153404,49.68618443925385,0.17255657759133686,7.481987815284292,0.7866059564323712,18,1,20,Category_C,Type_Y
25.929675886577375,78.4418491438152,0.08013138924134124,-2.155591660941381,4.338918050760232,92,0,10,Category_B,Type_Y
42.96568127389351,29.587475325483812,2.4301428625056345,6.228597853645102,7.119310619794975,6,0,40,Category_B,Type_Y
87.27302504846018,33.35816666830671,0.2653595296020356,-4.8232620886819655,0.4113025108588295,65,0,50,Category_A,Type_Y
84.19335667918087,75.69067116914408,0.42184379969818586,3.206713019147326,1.0544792378109538,80,1,20,Category_B,Type_Y
18.610141784627732,50.68941404073401,0.3292050186611293,-7.9458539864072115,1.1678354297365543,37,0,10,Category_A,Type_Y
80.26433097957104,46.361254455653096,0.5337950846288476,-9.599390651518496,2.050651634315549,73,0,40,Category_A,Type_Y
45.81868867378927,32.01193512356535,1.2519341099322434,-8.084737477747206,2.422893934474283,63,0,10,Category_D,Type_X
48.29688720853552,56.71544399592518,2.0448131550293027,-3.6123502687504843,0.3281126800315451,81,0,10,Category_A,Type_Y
13.347997241594378,58.16689804291194,0.2016251780372998,-9.378107723506714,1.0667251632890564,98,0,40,Category_D,Type_Y
8.060151375712465,33.58258458747656,1.1596763527000968,2.609825443745251,0.1341874033277659,59,0,40,Category_B,Type_X
72.79393069737652,47.89586621674358,0.4347324625893732,-3.669109232354703,2.2496874220683956,95,0,20,Category_A,Type_X
49.646115235529976,44.96726251950401,3.9387350308971163,4.72752135428596,0.7127533377200708,34,0,50,Category_A,Type_Y
43.68507026151796,53.839657196281564,0.35513207660528545,-9.081697274607887,0.29957751527566023,37,1,10,Category_D,Type_Y
72.95082286523967,33.21124636669035,0.007218950040217315,-5.665968669050036,1.39451517485224,34,1,40,Category_D,Type_X
76.55128989911097,68.77921181769736,0.7249267934578633,-1.839931493406029,0.6908246548875642,45,1,10,Category_A,Type_X
15.890816766935355,63.73735672396406,0.1633793987434382,-2.3469687541190742,3.530576001192345,1,1,20,Category_C,Type_X
61.02251494776413,44.552366619007756,0.0455146825803572,-7.380026543273191,0.40959675176635146,53,1,20,Category_C,Type_Y
13.535408227768553,46.753719325424434,1.1982201557422123,9.882736271633142,9.234580615016831,62,0,20,Category_D,Type_X
75.13750860290457,47.95366774583576,1.3177362388209115,-4.311208383323281,2.3503295278989182,15,0,50,Category_A,Type_Y
65.69551562671396,38.32537170490245,0.6174814467064608,4.4206416930292605,3.6244204990061903,95,0,30,Category_B,Type_Y
95.6614621083458,43.348558726474465,1.1297485812713988,-5.599466055765636,0.3574226865807717,51,1,30,Category_B,Type_X
6.895801635642118,45.94594448488086,0.7727088085063493,7.557024214521679,5.980232083347341,14,1,30,Category_C,Type_Y
5.705472115125431,74.19302556060691,0.9937148710728559,-2.2448337970061516,0.2974386048909148,98,0,50,Category_C,Type_X
28.218707469320016,64.19927462495656,0.908084428844775,8.018049779782089,0.810736896230221,59,1,50,Category_B,Type_Y
26.170568373590598,64.01982061004935,1.0960837802083816,-3.1633016073205784,3.686423059710974,52,0,10,Category_D,Type_X
24.697879907199983,55.54888419506585,0.22268196870132068,-9.827123570061731,1.6599194423805386,1,0,10,Category_A,Type_X
90.62545805210367,33.240094866031484,0.3129405591688772,0.34040862156922813,0.2896268475045466,99,1,20,Category_C,Type_Y
24.95461998495061,49.37763343133931,0.57975269296741,0.4957587230219289,3.112449578069726,75,0,50,Category_A,Type_Y
27.1949726128631,64.5573268942007,0.5908216828677864,-7.603316344227289,1.404883600511262,17,1,30,Category_D,Type_Y
75.93982624179637,31.126030559490683,1.4890436737682817,-5.300728531614151,0.659548191933395,56,0,30,Category_D,Type_Y
44.973984245054,59.548298103098965,0.457906944811995,5.6699118196269875,0.213950787352359,5,0,10,Category_C,Type_Y
77.67105569551812,84.8391383789415,0.17734017179044276,-9.264883507426816,1.5445776848922015,17,1,20,Category_D,Type_X
6.536615756438524,65.92724968984598,0.28963861255011536,-0.20946626626638754,0.8492278085169782,18,1,20,Category_B,Type_Y
48.75711936733843,71.21043703342981,0.24173213140391384,0.6081624682712565,1.169187833943672,89,1,40,Category_D,Type_Y
3.3613600183282633,53.27508125663241,1.3155005175796037,3.7742412135224797,0.2049065289488323,55,1,50,Category_C,Type_Y
6.265320345535452,64.51897923147484,0.635519260137874,-9.250874651997297,0.657929788105958,99,0,30,Category_D,Type_X
90.64374533444109,39.232201784689465,1.2331637372733968,1.7129265418092778,1.6165667682573337,47,0,30,Category_D,Type_X
13.924537111759516,61.93795718511839,0.5382305326028354,-9.938039268436336,6.530376583005332,80,0,10,Category_C,Type_Y
53.24206822752171,59.81582201091145,2.2048741836475125,-4.696432654216187,0.8144179254142977,49,1,10,Category_C,Type_Y
41.10956026007065,54.348667610564945,4.105626427171175,-0.00631489367037652,4.234643135669494,23,0,50,Category_A,Type_Y
34.73433262588427,69.74011129577747,1.1081854920117107,8.225626748512344,2.197561685289909,21,1,10,Category_B,Type_X
89.98333456872724,41.91822743228917,1.9937230865525137,-7.4682036798892915,1.263372795211241,29,0,10,Category_C,Type_Y
2.18233967754895,47.19413725289506,0.7091409358583954,-6.614217419934498,0.3633670554146374,60,1,30,Category_D,Type_X
66.37896861755891,51.43193062037445,2.727551731147508,3.385001287676552,0.3789016737666453,46,0,50,Category_A,Type_X
96.33944342135504,34.55583543365899,1.7813329290448756,-2.502766123552023,1.854362313603215,10,0,30,Category_D,Type_Y
56.016818346184195,53.40397915700372,4.80101133391689,2.4684280384574357,0.5906713107307145,84,0,30,Category_B,Type_Y
93.68224620330918,24.216043805692294,0.9757587572705871,9.949083342685341,0.5404448302712508,53,1,10,Category_D,Type_X
5.225787928602377,65.70431801642314,1.5105284916222643,9.737433226977082,0.8347605689402328,7,1,30,Category_A,Type_X
41.87933190741614,50.69956049848949,0.7827833957413295,-2.9257284101115726,0.8488856154256548,30,0,50,Category_B,Type_Y
26.015779096205115,42.18660644144355,0.2999167508600951,0.07850707649665267,2.4614927532994524,93,0,10,Category_D,Type_X
73.08209649807299,37.48439581557318,0.43812545456470625,8.093803172587865,0.6032052864849637,55,0,50,Category_A,Type_X
98.12970904972467,46.48131455571219,2.244367268545725,-8.156646751828848,2.2283023912201627,65,1,20,Category_D,Type_X
25.65300624442478,60.32389566158621,0.057573973041842204,-0.95392192326306,1.5522494455232645,21,0,50,Category_B,Type_X
65.41746014740745,58.21608468106341,0.8952141273983135,-2.4484530336708215,0.18749633370014893,7,0,50,Category_D,Type_Y
19.809763275974014,39.41693079082309,0.4659861620913556,-4.102344546780055,1.3424652506191406,44,1,40,Category_D,Type_Y
56.53302545716099,37.309404910585485,0.48888889946767855,9.884084238446963,0.06940763283685523,68,0,50,Category_A,Type_X
46.39324866883362,59.85348059479471,2.1591014448850028,4.670985879447558,0.408516382416283,15,1,30,Category_D,Type_X
97.2005329631537,39.164788930774556,1.9229327840502417,-2.2250601521415607,1.588955443487894,98,1,30,Category_C,Type_Y
60.85272726964666,50.898646611192554,0.9134008505377365,6.580437833308384,0.9894133371317965,2,0,10,Category_B,Type_X
34.950637208681876,51.85631963786415,0.3187171809993663,-0.2066779857588621,0.17069241139637195,3,0,20,Category_A,Type_X
11.409578488793336,54.680931975901075,0.6452266251754617,7.456488247357175,0.32655340778252906,48,1,10,Category_C,Type_Y
15.124682873493455,62.87405645272808,0.5247443645641401,-4.672403087388433,0.07361451093393404,68,0,50,Category_C,Type_Y
22.53169299512351,31.055555946990157,0.4363646638760135,-5.527995452258692,0.2611753502918749,47,1,50,Category_B,Type_Y
25.0966661340298,21.332610121092685,0.10846040263256074,-5.054266375051048,1.7843663198509696,43,1,30,Category_A,Type_X
85.06160578411378,41.488290781574726,0.7833211242110212,0.769611522501048,0.5726772762916413,27,0,50,Category_C,Type_Y
56.12227882825249,77.0229261174828,0.3592945118333898,-4.173732176897307,1.1852403034222596,4,0,50,Category_D,Type_X
52.33909113743665,80.33261150131068,1.0811887919881162,-7.0576063170723184,1.0137378909218466,36,0,30,Category_C,Type_X
11.476887186921747,77.46765703348831,0.3844924829170203,9.892558370114642,1.0331197113499964,83,1,20,Category_B,Type_Y
86.0139693349435,47.105279483589655,0.5641622203002403,8.0086645488282,2.781895202953914,98,0,50,Category_C,Type_Y
72.28143032084837,23.268273770227566,0.05378099055451482,2.7002487498615935,0.8163511855361191,80,1,40,Category_A,Type_X
6.766836190000158,14.854413475222387,4.897941172422933,7.830857478478919,2.485983542663342,52,1,20,Category_C,Type_Y
70.78350972297687,40.78942757675883,0.7084849719680486,8.709254750156376,0.08396599421006537,45,1,20,Category_C,Type_Y
54.353821734264606,47.028895547759596,0.02453615884817366,3.5221658373167113,3.0386883449831275,51,1,30,Category_B,Type_Y
8.172534574677826,69.50938101583938,0.7792077197634455,0.37359557382616515,0.2752492874528715,86,0,10,Category_C,Type_X
45.830064152865646,63.017081893136684,2.042947614412305,7.640035844293543,0.3420016480476648,32,1,50,Category_C,Type_X
48.469628713004695,53.41107618487431,1.4808342284623477,1.3559399382581905,0.494297612130437,2,1,50,Category_A,Type_Y
16.577454016327575,36.65232843588288,1.2069996610698788,-7.46398914292252,2.956053852146174,17,1,10,Category_B,Type_Y
94.56981470002823,35.58830662632665,0.15020058875172673,-2.662879990849884,0.4109433744064102,23,0,50,Category_B,Type_Y
84.99753714806619,53.81191530607153,1.072176062385151,-1.08158096529246,0.518980598367617,44,1,40,Category_B,Type_X
66.90223373291083,60.4557646825959,1.4537100969918346,8.70738032271191,0.382247215757402,46,0,10,Category_B,Type_Y
46.22955610006072,55.87821893368377,0.8496116844675419,3.1837094461164472,1.290971196813773,12,0,30,Category_D,Type_X
41.17655415845085,34.48103060590018,2.232583439355563,7.5055512559178155,2.1035120127846203,54,1,10,Category_D,Type_Y
65.09734671509541,59.760014431881295,0.32433192384562987,5.151834016798723,5.497670822699313,13,1,20,Category_D,Type_X
54.543186940690546,56.388664506521174,0.2772628083164986,-3.8027822695463414,11.021164832161272,74,0,30,Category_B,Type_X
6.227310588188562,33.94000390714733,2.0369166390904416,4.374179861283665,1.9158871004193134,68,1,20,Category_B,Type_Y
51.25026487703317,38.235185445496164,0.9818917986239719,-6.094005281522508,1.441456681807235,71,1,30,Category_D,Type_Y
80.64036172328395,60.3274396184235,0.001448268756091149,-1.8370837656506467,0.2960166038604321,66,0,10,Category_B,Type_X
45.923987759695805,46.48238697281164,0.435612109454466,6.121837143118643,6.7483845730489955,15,0,20,Category_C,Type_Y
5.195657755426842,73.83720952454686,1.9509145509147223,2.2385832383045656,1.240361797620073,62,0,30,Category_A,Type_Y
78.6278199384033,57.516939140968645,0.02769962856746045,6.508250119052299,0.748963639596995,73,0,50,Category_B,Type_Y
20.13637821359744,42.700532177160966,0.003253214229237411,-4.9059283529989735,1.4733397594852442,24,1,20,Category_C,Type_Y
25.862083488803876,49.84691599413601,0.33025461290212427,4.994976648545899,0.5292201731426353,70,0,40,Category_C,Type_Y
16.47063534322959,50.950750889565775,2.4534084130691625,-5.95351277116327,0.09655219227144839,61,0,30,Category_D,Type_Y
